brand_type,item_id,category_updated,brand_category
Established,1050,Grocery,Large
Established,1051,Grocery,Large
Established,1052,Grocery,Large
Established,1053,Grocery,Large
Established,1054,Grocery,Large
Established,1055,Pharmaceutical,Large
Established,1056,Grocery,Large
Established,1057,Pharmaceutical,Large
Established,1058,Grocery,Large
Established,1059,Grocery,Large
Local,1060,Grocery,Large
Established,1061,Pharmaceutical,Large
Established,1062,Others,Medium
Established,1063,Grocery,Large
Established,1064,Pharmaceutical,Large
Established,1065,Pharmaceutical,Large
Established,1066,Grocery,Large
Established,1067,Grocery,Large
Established,1068,Grocery,Large
Established,1069,Grocery,Large
Established,1070,Grocery,Large
Established,1071,Others,Large
Established,1072,Grocery,Large
Established,1073,Grocery,Large
Local,1074,Grocery,Large
Established,1075,Grocery,Large
Established,1076,Grocery,Medium
Established,1077,Grocery,Large
Established,1078,Grocery,Large
Established,1079,Grocery,Large
Local,1080,Grocery,Large
Established,1081,Grocery,Large
Established,1082,Grocery,Large
Established,1083,Grocery,Large
Established,1084,Grocery,Large
Established,1085,Grocery,Large
Established,1086,Pharmaceutical,Large
Established,1087,Grocery,Medium
Established,1088,Pharmaceutical,Large
Local,1089,Others,Large
Established,1090,Others,Large
Established,1091,Grocery,Large
Local,1092,Grocery,Large
Established,1093,Pharmaceutical,Large
Established,1094,Pharmaceutical,Large
Established,1095,Grocery,Large
Established,1096,Grocery,Large
Established,1097,Grocery,Large
Established,1098,Grocery,Large
Established,1099,Grocery,Large
Established,1100,Grocery,Large
Established,1101,Grocery,Large
Established,1102,Grocery,Large
Established,1103,Others,Medium
Established,1104,Others,Large
Established,1105,Grocery,Large
Established,1106,Grocery,Large
Local,1107,Others,Large
Established,1108,Grocery,Large
Established,1109,Grocery,Medium
Established,1110,Grocery,Large
Established,1111,Grocery,Large
Established,1112,Grocery,Large
Established,1113,Grocery,Large
Established,1114,Pharmaceutical,Large
Established,1115,Grocery,Large
Established,1116,Pharmaceutical,Large
Established,1117,Grocery,Large
Established,1118,Grocery,Large
Established,1119,Grocery,Large
Established,1120,Others,Large
Established,1121,Others,Large
Established,1122,Grocery,Large
Established,1123,Others,Large
Established,1124,Grocery,Large
Established,1125,Grocery,Large
Established,1126,Grocery,Large
Established,1127,Grocery,Large
Established,1128,Pharmaceutical,Large
Established,1129,Grocery,Large
Established,1130,Grocery,Large
Established,1131,Grocery,Large
Established,1132,Grocery,Large
Local,1133,Others,Large
Established,1134,Grocery,Medium
Established,1135,Grocery,Large
Established,1136,Grocery,Large
Established,1137,Pharmaceutical,Large
Established,1138,Grocery,Large
Established,1139,Pharmaceutical,Large
Established,1140,Others,Large
Established,1141,Grocery,Large
Established,1142,Grocery,Large
Established,1143,Others,Medium
Established,1144,Pharmaceutical,Large
Established,1145,Others,Large
Established,1146,Grocery,Large
Established,1147,Grocery,Large
Established,1148,Pharmaceutical,Large
Established,1149,Others,Large
Local,1150,Others,Large
Established,1151,Others,Large
Established,1152,Grocery,Large
Established,1153,Grocery,Large
Established,1154,Grocery,Large
Established,1155,Grocery,Large
Local,1156,Others,Large
Established,1157,Pharmaceutical,Large
Established,1158,Grocery,Large
Established,1159,Grocery,Large
Established,1160,Others,Large
Established,1161,Grocery,Large
Established,1162,Grocery,Large
Established,1163,Grocery,Large
Established,1164,Grocery,Large
Established,1165,Grocery,Large
Established,1166,Others,Large
Established,1167,Others,Large
Established,1168,Grocery,Large
Established,1169,Grocery,Large
Established,1170,Grocery,Large
Established,1171,Grocery,Large
Established,1172,Grocery,Large
Established,1173,Grocery,Large
Established,1174,Grocery,Large
Established,1175,Grocery,Large
Established,1176,Pharmaceutical,Large
Established,1177,Grocery,Large
Established,1178,Grocery,Large
Established,1179,Grocery,Large
Local,1180,Others,Large
Established,1181,Grocery,Large
Established,1182,Others,Large
Established,1183,Grocery,Large
Established,1184,Others,Large
Established,1185,Grocery,Large
Established,1186,Grocery,Large
Established,1187,Grocery,Large
Established,1188,Pharmaceutical,Large
Established,1189,Grocery,Large
Established,1190,Pharmaceutical,Large
Local,1191,Grocery,Large
Established,1192,Pharmaceutical,Large
Established,1193,Grocery,Large
Established,1194,Grocery,Large
Established,1195,Grocery,Large
Established,1196,Grocery,Large
Established,1197,Grocery,Large
Established,1198,Grocery,Large
Established,1199,Grocery,Large
Established,1200,Grocery,Large
Established,1201,Grocery,Large
Established,1202,Grocery,Large
Established,1203,Others,Large
Established,1204,Grocery,Large
Local,1205,Grocery,Large
Established,1206,Others,Large
Local,1207,Grocery,Large
Established,1208,Grocery,Large
Established,1209,Grocery,Large
Established,1210,Grocery,Large
Established,1211,Grocery,Large
Established,1212,Grocery,Large
Established,1213,Grocery,Large
Established,1214,Grocery,Large
Established,1215,Grocery,Large
Established,1216,Grocery,Large
Established,1217,Others,Large
Established,1218,Grocery,Large
Local,1219,Grocery,Large
Established,1220,Grocery,Large
Established,1221,Grocery,Large
Established,1222,Pharmaceutical,Large
Established,1223,Grocery,Large
Established,1224,Grocery,Large
Established,1225,Pharmaceutical,Large
Established,1226,Grocery,Large
Established,1227,Grocery,Large
Established,1228,Others,Large
Established,1229,Others,Large
Established,1230,Pharmaceutical,Medium
Local,1231,Grocery,Large
Established,1232,Others,Large
Established,1233,Grocery,Large
Established,1234,Grocery,Large
Established,1235,Grocery,Large
Established,1236,Grocery,Large
Established,1237,Grocery,Large
Established,1238,Grocery,Large
Established,1239,Others,Large
Local,1240,Grocery,Large
Local,1241,Grocery,Large
Established,1242,Grocery,Large
Established,1243,Grocery,Large
Established,1244,Grocery,Large
Established,1245,Grocery,Large
Local,1246,Grocery,Large
Established,1247,Grocery,Large
Established,1248,Grocery,Large
Established,1249,Others,Medium
Established,1250,Grocery,Large
Established,1251,Pharmaceutical,Large
Established,1252,Others,Large
Established,1253,Others,Large
Established,1254,Grocery,Large
Established,1255,Grocery,Large
Established,1256,Grocery,Large
Established,1257,Grocery,Large
Established,1258,Grocery,Large
Established,1259,Grocery,Large
Local,1260,Grocery,Large
Established,1261,Others,Large
Local,1262,Grocery,Large
Established,1263,Grocery,Large
Established,1264,Grocery,Large
Established,1265,Grocery,Large
Established,1266,Grocery,Large
Established,1267,Pharmaceutical,Large
Established,1268,Pharmaceutical,Large
Established,1269,Grocery,Large
Established,1270,Grocery,Large
Established,1271,Grocery,Large
Established,1272,Grocery,Large
Established,1273,Grocery,Medium
Established,1274,Grocery,Large
Established,1275,Grocery,Large
Established,1276,Grocery,Large
Established,1277,Others,Large
Established,1278,Grocery,Large
Established,1279,Others,Large
Established,1280,Grocery,Large
Established,1281,Grocery,Large
Established,1282,Others,Large
Local,1283,Grocery,Large
Established,1284,Grocery,Large
Established,1285,Grocery,Large
Established,1286,Grocery,Large
Established,1287,Grocery,Large
Established,1288,Grocery,Large
Established,1289,Pharmaceutical,Large
Established,1290,Grocery,Large
Established,1291,Pharmaceutical,Large
Local,1292,Grocery,Large
Established,1293,Grocery,Large
Established,1294,Others,Large
Established,1295,Grocery,Large
Established,1296,Grocery,Large
Established,1297,Pharmaceutical,Large
Established,1298,Grocery,Large
Established,1299,Grocery,Large
Established,1300,Grocery,Large
Established,1301,Grocery,Large
Established,1302,Grocery,Large
Local,1303,Grocery,Large
Established,1304,Grocery,Medium
Established,1305,Grocery,Large
Established,1306,Grocery,Large
Established,1307,Grocery,Large
Established,1308,Pharmaceutical,Large
Local,1309,Others,Large
Established,1310,Grocery,Large
Established,1311,Grocery,Large
Established,1312,Others,Large
Established,1313,Grocery,Large
Established,1314,Pharmaceutical,Medium
Established,1315,Grocery,Large
Established,1316,Grocery,Large
Established,1317,Grocery,Large
Established,1318,Grocery,Large
Established,1319,Grocery,Large
Local,1320,Grocery,Large
Established,1321,Grocery,Large
Local,1322,Pharmaceutical,Large
Established,1323,Grocery,Large
Established,1324,Grocery,Large
Established,1325,Others,Large
Established,1326,Others,Large
Local,1327,Grocery,Large
Established,1328,Pharmaceutical,Large
Established,1329,Grocery,Large
Established,1330,Grocery,Large
Established,1331,Grocery,Large
Established,1332,Grocery,Large
Local,1333,Grocery,Large
Established,1334,Grocery,Large
Established,1335,Others,Large
Established,1336,Grocery,Large
Local,1337,Others,Large
Established,1338,Pharmaceutical,Large
Local,1339,Grocery,Large
Established,1340,Others,Large
Established,1341,Grocery,Large
Established,1342,Grocery,Large
Established,1343,Pharmaceutical,Large
Established,1344,Grocery,Medium
Established,1345,Grocery,Large
Established,1346,Grocery,Large
Established,1347,Grocery,Large
Established,1348,Grocery,Large
Established,1349,Grocery,Large
Established,1350,Grocery,Large
Established,1351,Grocery,Large
Established,1352,Pharmaceutical,Large
Local,1353,Others,Large
Established,1354,Grocery,Large
Established,1355,Grocery,Large
Established,1356,Grocery,Large
Local,1357,Grocery,Large
Established,1358,Grocery,Large
Established,1359,Grocery,Large
Established,1360,Pharmaceutical,Large
Established,1361,Grocery,Large
Established,1362,Grocery,Large
Established,1363,Others,Large
Established,1364,Grocery,Large
Established,1365,Grocery,Large
Established,1366,Others,Large
Established,1367,Others,Large
Established,1368,Grocery,Large
Established,1369,Grocery,Large
Established,1370,Grocery,Large
Established,1371,Grocery,Large
Established,1372,Grocery,Large
Established,1373,Grocery,Large
Established,1374,Grocery,Large
Established,1375,Grocery,Large
Established,1376,Pharmaceutical,Large
Established,1377,Grocery,Large
Local,1378,Grocery,Large
Established,1379,Grocery,Large
Established,1380,Grocery,Large
Established,1381,Grocery,Large
Established,1382,Grocery,Large
Established,1383,Grocery,Large
Established,1384,Others,Large
Established,1385,Grocery,Large
Established,1386,Others,Large
Established,1387,Grocery,Large
Local,1388,Grocery,Large
Established,1389,Pharmaceutical,Large
Established,1390,Pharmaceutical,Small
Local,1391,Others,Large
Established,1392,Grocery,Large
Established,1393,Grocery,Large
Established,1394,Others,Large
Established,1395,Grocery,Large
Local,1396,Others,Large
Established,1397,Grocery,Large
Established,1398,Grocery,Large
Established,1399,Grocery,Large
Established,1400,Grocery,Large
Established,1401,Grocery,Large
Established,1402,Grocery,Large
Established,1403,Grocery,Large
Established,1404,Grocery,Large
Established,1405,Grocery,Large
Established,1406,Pharmaceutical,Large
Established,1407,Grocery,Large
Established,1408,Grocery,Large
Established,1409,Grocery,Large
Established,1410,Others,Medium
Established,1411,Pharmaceutical,Large
Established,1412,Grocery,Large
Established,1413,Grocery,Large
Local,1414,Others,Large
Established,1415,Grocery,Large
Established,1416,Grocery,Large
Established,1417,Grocery,Large
Established,1418,Grocery,Large
Established,1419,Grocery,Large
Local,1420,Grocery,Large
Established,1421,Grocery,Large
Established,1422,Others,Large
Established,1423,Grocery,Large
Established,1424,Grocery,Large
Established,1425,Others,Large
Established,1426,Grocery,Large
Established,1427,Others,Large
Established,1428,Pharmaceutical,Large
Established,1429,Grocery,Medium
Established,1430,Grocery,Large
Established,1431,Grocery,Large
Established,1432,Grocery,Large
Established,1433,Grocery,Large
Established,1434,Grocery,Large
Established,1435,Grocery,Large
Established,1436,Grocery,Large
Established,1437,Pharmaceutical,Large
Established,1438,Grocery,Large
Established,1439,Others,Large
Established,1440,Grocery,Large
Established,1441,Grocery,Large
Established,1442,Pharmaceutical,Medium
Established,1443,Grocery,Large
Established,1444,Pharmaceutical,Large
Established,1445,Grocery,Large
Established,1446,Grocery,Large
Established,1447,Grocery,Large
Established,1448,Grocery,Large
Established,1449,Grocery,Large
Established,1450,Others,Large
Established,1451,Grocery,Large
Established,1452,Grocery,Large
Established,1453,Others,Large
Established,1454,Grocery,Large
Established,1455,Grocery,Large
Established,1456,Grocery,Large
Established,1457,Pharmaceutical,Large
Established,1458,Grocery,Large
Established,1459,Grocery,Large
Established,1460,Grocery,Large
Established,1461,Pharmaceutical,Large
Established,1462,Grocery,Large
Established,1463,Grocery,Large
Established,1464,Grocery,Large
Established,1465,Grocery,Large
Established,1466,Grocery,Large
Established,1467,Grocery,Large
Established,1468,Grocery,Large
Established,1469,Grocery,Large
Established,1470,Grocery,Large
Established,1471,Grocery,Large
Established,1472,Grocery,Large
Established,1473,Grocery,Large
Established,1474,Grocery,Large
Established,1475,Pharmaceutical,Large
Established,1476,Grocery,Large
Established,1477,Grocery,Large
Established,1478,Pharmaceutical,Large
Established,1479,Pharmaceutical,Large
Established,1480,Others,Large
Established,1481,Grocery,Large
Established,1482,Grocery,Large
Established,1483,Grocery,Large
Local,1484,Grocery,Large
Established,1485,Grocery,Large
Established,1486,Others,Large
Established,1487,Grocery,Medium
Established,1488,Grocery,Large
Established,1489,Grocery,Large
Established,1490,Grocery,Medium
Established,1491,Grocery,Large
Established,1492,Others,Large
Established,1493,Pharmaceutical,Large
Established,1494,Grocery,Large
Established,1495,Pharmaceutical,Medium
Established,1496,Pharmaceutical,Large
Established,1497,Grocery,Large
Established,1498,Grocery,Large
Established,1499,Grocery,Large
Established,1500,Grocery,Large
Established,1501,Grocery,Large
Local,1502,Grocery,Large
Established,1503,Grocery,Large
Established,1504,Grocery,Large
Established,1505,Grocery,Large
Local,1506,Grocery,Large
Local,1507,Others,Large
Established,1508,Grocery,Large
Established,1509,Grocery,Large
Established,1510,Grocery,Large
Established,1511,Grocery,Large
Established,1512,Grocery,Large
Established,1513,Grocery,Large
Established,1514,Grocery,Large
Established,1515,Grocery,Large
Established,1516,Grocery,Large
Established,1517,Pharmaceutical,Large
Established,1518,Grocery,Medium
Established,1519,Grocery,Large
Established,1520,Others,Large
Established,1521,Grocery,Large
Local,1522,Others,Large
Established,1523,Grocery,Large
Established,1524,Grocery,Large
Local,1525,Pharmaceutical,Large
Established,1526,Others,Large
Established,1527,Grocery,Large
Established,1528,Grocery,Small
Established,1529,Pharmaceutical,Large
Established,1530,Grocery,Large
Established,1531,Grocery,Large
Established,1532,Grocery,Large
Established,1533,Grocery,Large
Established,1534,Grocery,Large
Established,1535,Grocery,Large
Established,1536,Others,Large
Established,1537,Pharmaceutical,Large
Established,1538,Grocery,Large
Established,1539,Others,Large
Established,1540,Grocery,Large
Established,1541,Grocery,Large
Established,1542,Grocery,Large
Established,1543,Pharmaceutical,Medium
Established,1544,Grocery,Large
Established,1545,Pharmaceutical,Large
Established,1546,Others,Large
Established,1547,Pharmaceutical,Large
Established,1548,Grocery,Large
Established,1549,Others,Large
Established,1550,Grocery,Large
Local,1551,Grocery,Large
Established,1552,Grocery,Large
Local,1553,Grocery,Large
Established,1554,Grocery,Large
Local,1555,Others,Large
Established,1556,Grocery,Large
Established,1557,Grocery,Large
Established,1558,Grocery,Large
Established,1559,Grocery,Large
Established,1560,Others,Large
Established,1561,Grocery,Large
Established,1562,Grocery,Large
Established,1563,Grocery,Large
